tconst,primaryTitle,originalTitle,isAdult,releaseYear,runtimeMinutes,genres,averageRating,numVotes,nudity,violence,profanity,alcohol,frightening,actors,countriesOfOrigin,productionCompanies,budget,grossWorldwide
tt0075213,The Shootist,The Shootist,0,1976.0,100.0,"Drama,Romance,Western",7.6,26432,None,Moderate,Mild,Mild,Moderate,"John Wayne, Lauren Bacall, Ron Howard, James Stewart, Richard Boone, Hugh O'Brian, Bill McKinney, Harry Morgan, John Carradine, Sheree North, Rick Lenz, Scatman Crothers, Gregg Palmer, Alfred Dennis, Dick Winslow, Melody Thomas Scott, Kathleen O'Malley, Jack Berle",United States,"Paramount Pictures, Dino De Laurentiis Company, Polyphony Digital",,7396005.74
tt0088680,After Hours,After Hours,0,1985.0,97.0,"Comedy,Crime,Drama",7.6,78620,Moderate,Mild,Mild,Moderate,Mild,"Griffin Dunne, Rosanna Arquette, Verna Bloom, Tommy Chong, Linda Fiorentino, Teri Garr, John Heard, Cheech Marin, Catherine O'Hara, Dick Miller, Will Patton, Robert Plunket, Bronson Pinchot, Rocco Sisto, Larry Block, Victor Argo, Murray Moston, John P. Codiglia",United States,"The Geffen Company, Double Play",4113000.0,9696919.394
tt15301048,"Argentina, 1985","Argentina, 1985",0,2022.0,140.0,"Biography,Crime,Drama",7.6,29717,None,Mild,Moderate,Moderate,Mild,"Ricardo Darín, Gina Mastronicola, Francisco Bertín, Santiago Armas Estevarena, Alejandra Flechner, Paula Ransenberg, Gabriel Martín Fernández, Ricardo Truppel, Ignacio Francavilla, Walter Jakob, Carlos Portaluppi, Alejo García Pintos, Pablo Moseinco, Pablo Caramelo, Mariano Speratti, Norman Briski, Guillermo Jacubowicz, Martin Gallo","Argentina, United Kingdom, United States","Infinity Hill, Kenya Films, La Unión de los Ríos",,827986.202
tt0057427,The Trial,Le procès,0,1962.0,119.0,"Drama,Mystery,Thriller",7.6,23544,Mild,Mild,None,None,Moderate,"Anthony Perkins, Arnoldo Foà, Jess Hahn, Billy Kearns, Madeleine Robinson, Jeanne Moreau, Maurice Teynac, Naydra Shore, Suzanne Flon, Raoul Delfosse, Jean-Claude Rémoleux, Max Buchsbaum, Carl Studer, Max Haufler, Romy Schneider, Fernand Ledoux, Akim Tamiroff, Elsa Martinelli","France, Italy, West Germany","Paris-Europa Productions, Hisa-Film, Finanziaria Cinematografica Italiana (FICIT)",1188200.0,85489.162
tt3061202,"Blue Skies, Green Waters, Red Earth",Neelakasham Pachakadal Chuvanna Bhoomi,0,2013.0,137.0,"Adventure,Drama,Romance",7.6,4177,,,,,,"Dulquer Salmaan, Sunny Wayne, Bala Hijam Ningthoujam, Shane Nigam, Paloma Monappa, Surjith, Shohaibkhan Hanifrawther, Abhija Sivakala, Reinhard Abernathy, Dhritiman Chatterjee, Rajasekhar V. Das, Jinu Joseph, Imthias Kadeer, Vanitha Krishnachandran, Pearle Maaney, Joy Mathew, Mathukkutty, Ajay Natraj",India,,,
tt0133363,Lovers of the Arctic Circle,Los amantes del Círculo Polar,0,1998.0,112.0,"Drama,Mystery,Romance",7.6,20087,Moderate,,,Mild,,"Najwa Nimri, Fele Martínez, Nancho Novo, Maru Valdivielso, Peru Medem, Sara Valiente, Víctor Hugo Oliveira, Kristel Díaz, Pep Munné, Jaroslaw Bielski, Rosa Morales, Joost Siedhoff, Beate Jensen, Petri Heino, Outi Alanen, María Isasi, Ángela Castilla, Luz Nicolás","Spain, France","Canal+, Sociedad, Sociedad General de Televisión (Sogetel)",,326799.786
tt0479468,Gonzo,Gonzo: The Life and Work of Dr. Hunter S. Thompson,0,2008.0,120.0,"Biography,Documentary,Music",7.6,8444,Moderate,Moderate,Moderate,Severe,Moderate,"Hunter S. Thompson, Johnny Depp, Joe Cairo, David Carlo, Victor Ortiz, Gilleon Smith, Alex Ziwak, Melissa Otero, Pierre Adeli, Angela Berliner, Eugenia Care, Brian Kimmet, Oscar Acosta, Muhammad Ali, Sonny Barger, Warren Beatty, Bob Braudis, Douglas Brinkley",United States,"BBC Storyville, Diverse Productions, HDNet Films",,1363649.612
tt0063663,The Swimmer,The Swimmer,0,1968.0,95.0,Drama,7.6,13255,Mild,None,None,Mild,Mild,"Burt Lancaster, Janet Landgard, Janice Rule, Tony Bickley, Marge Champion, Nancy Cushman, Bill Fiore, David Garfield, Kim Hunter, Rose Gregorio, Charles Drake, Bernie Hamilton, House Jameson, Jimmy Joyce, Michael Kearney, Richard McMurray, Jan Miner, Diana Muldaur",United States,"Columbia Pictures, Horizon Pictures",,
tt0081176,My American Uncle,Mon oncle d'Amérique,0,1980.0,125.0,"Comedy,Drama,Romance",7.6,6711,Mild,Mild,Mild,Mild,Mild,"Gérard Depardieu, Nicole Garcia, Roger Pierre, Nelly Borgeaud, Pierre Arditi, Gérard Darrieu, Philippe Laudenbach, Marie Dubois, Henri Laborit, Bernard Malaterre, Laurence Roy, Alexandre Rignault, Véronique Silver, Jean Lescot, Geneviève Mnich, Maurice Gauthier, Guillaume Boisseau, Ina Bedart",France,"Philippe Dussart, Andrea Films, TF1",,35157.01
tt1014672,Bheja Fry,Bheja Fry,0,2007.0,95.0,"Comedy,Drama",7.6,12149,None,None,Moderate,Mild,None,"Vinay Pathak, Rajat Kapoor, Sarika Thakur, Milind Soman, Ranvir Shorey, Bhairavi Goswami, Tom Alter, Harsh Chhaya, Sharat Katariya, Sushma Kaul, Iqlaq Khan",India,Handmade Films,,3449029.27
tt0040979,Drunken Angel,Yoidore tenshi,0,1948.0,98.0,"Crime,Drama,Romance",7.6,13106,None,Moderate,Mild,Moderate,Mild,"Takashi Shimura, Toshirô Mifune, Reizaburô Yamamoto, Michiyo Kogure, Chieko Nakakita, Noriko Sengoku, Shizuko Kasagi, Eitarô Shindô, Masao Shimizu, Taiji Tonoyama, Yoshiko Kuga, Chôko Iida, Kô Ubukata, Akira Tani, Sachio Sakai, Senkichi Ômura, Tateo Kawasaki, Mayuri Mokushô",Japan,Toho Company,,42782.512
tt0096018,Running on Empty,Running on Empty,0,1988.0,116.0,"Crime,Drama,Music",7.6,17658,Mild,Mild,Moderate,Mild,None,"River Phoenix, Christine Lahti, Judd Hirsch, Jonas Abry, Martha Plimpton, Ed Crowley, L.M. Kit Carson, Steven Hill, Augusta Dabney, David Margulies, Lynne Thigpen, Marcia Jean Kurtz, Sloane Shelton, Justine Johnston, Herb Lovelle, Bobo Lewis, Ronnie Gilbert, Leila Danette",United States,"Double Play, Lorimar Film Entertainment",6398000.0,2603018.074
tt0112445,The White Balloon,Badkonake sefid,0,1995.0,85.0,"Drama,Family",7.6,8131,,,,,,"Aida Mohammadkhani, Mohsen Kafili, Fereshteh Sadre Orafaiy, Anna Borkowska, Mohammad Shahani, Mohammed Bakhtiar, Aliasghar Smadi, Hamidreza Tahery, Asghar Barzegar, Hasan Neamatolahi, Bosnali Bahary, Mohammadreza Baryar, Shaker Hayely, Homayoon Rokani, Mohammad Farakani, Hosain Kazemy, Mohammad Zolfaghary",Iran,"Farabi Cinema Foundation, Ferdos Films, I.R.I.B. Channel 2",137100.0,845395.16
tt0252269,Bekçiler Krali,Bekçiler Krali,0,1979.0,82.0,Comedy,7.6,6583,,,,,,"Kemal Sunal, Semra Türel, Reha Yurdakul, Alpay Izer, Yavuz Karakas, Ahmet Kostarika, Baki Tamer, Hakki Kivanç, Yasar Sener, Zeki Sezer, Kamer Baba, Ali Demir, Muhtesem Durukan, Ekrem Dümer, Remzi Ekmekçi, Kazim Eryüksel, Niyazi Gökdere, Garibe Gündem",Turkey,Ugur Film,,
tt0045793,From Here to Eternity,From Here to Eternity,0,1953.0,118.0,"Drama,Romance,War",7.6,50226,Mild,Mild,None,Mild,Mild,"Burt Lancaster, Montgomery Clift, Deborah Kerr, Donna Reed, Frank Sinatra, Philip Ober, Mickey Shaughnessy, Harry Bellaver, Ernest Borgnine, Jack Warden, John Dennis, Merle Travis, Tim Ryan, Arthur Keegan, Barbara Morrison, Claude Akins, Vicki Bakken, Margaret Barstow",United States,Columbia Pictures,1508100.0,33284.224
tt0067140,"Duck, You Sucker!",Giù la testa,0,1971.0,157.0,"Drama,War,Western",7.6,36914,Mild,Moderate,Moderate,Moderate,Moderate,"Rod Steiger, James Coburn, Romolo Valli, Maria Monti, Rik Battaglia, Franco Graziosi, Antoine Saint-John, Vivienne Chandler, David Warbeck, Giulio Battiferri, Poldo Bendandi, Omar Bonaro, Roy Bosier, John Frederick, Amato Garbini, Michael Harvey, Biagio La Rocca, Furio Meniconi",Italy,"Rafran Cinematografica, Euro International Films, San Marco",,895.72
tt0066919,The Working Class Goes to Heaven,La classe operaia va in paradiso,0,1971.0,125.0,Drama,7.6,3961,Moderate,Moderate,Moderate,Mild,Moderate,"Gian Maria Volontè, Mariangela Melato, Gino Pernice, Luigi Diberti, Donato Castellaneta, Giuseppe Fortis, Corrado Solari, Flavio Bucci, Luigi Uzzo, Nino Bignamini, Ezio Marano, Adriano Amidei Migliano, Antonio Mangano, Lorenzo Magnolia, Federico Scrobogna, Guerrino Crivello, Alberto Fogliani, Carla Mancini",Italy,Euro International Films,,
tt0033712,Here Comes Mr. Jordan,Here Comes Mr. Jordan,0,1941.0,94.0,"Comedy,Fantasy,Romance",7.6,7159,None,Mild,None,None,None,"Robert Montgomery, Claude Rains, Evelyn Keyes, Rita Johnson, Edward Everett Horton, James Gleason, John Emery, Donald MacBride, Don Costello, Halliwell Hobbes, Benny Rubin, Warren Ashe, Carlyle Blackwell Jr., Lloyd Bridges, Morgan Brown, Eddie Bruce, James Carlisle, Ken Christy",United States,Columbia Pictures,,
tt0150433,Earth,Earth,0,1998.0,110.0,"Drama,Romance,War",7.6,8075,Mild,Severe,Severe,Moderate,Moderate,"Aamir Khan, Nandita Das, Rahul Khanna, Maia Sethna, Babby Singh, Kitu Gidwani, Raghubir Yadav, Kabir Chowdhury, Arif Zakaria, Eric Peterson, Gulshan Grover, Lauren Walker, Cinia Jain, Navtej Singh Johar, Pawan Malhotra, Sunil Mehra, Kulbhushan Kharbanda, Roshan Banu","India, Canada","Cracking the Earth Films Inc., Hamilton-Mehta Productions, Jhamu Sughand Productions",,388265.372
tt0177858,In July,Im Juli,0,2000.0,99.0,"Adventure,Comedy,Romance",7.6,22713,Moderate,Moderate,Severe,Severe,Moderate,"Moritz Bleibtreu, Christiane Paul, Mehmet Kurtulus, Idil Üner, Jochen Nickel, Branka Katic, Birol Ünel, Sandra Borgmann, Ernest Hausmann, Gábor Salinger, Cem Akin, Fatih Akin, Nina Lauterbach, Linda Wagener, Hans Daglioglu, Niños con Bombas, Julia Bähre, Dr. Stein",Germany,"Wüste Film, Filmförderung Hamburg, FilmFernsehFonds Bayern",,31299.93
tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,0,2014.0,130.0,"Action,Adventure,Drama",7.6,462186,None,Moderate,Mild,Mild,Moderate,"Gary Oldman, Keri Russell, Andy Serkis, Kodi Smit-McPhee, Jason Clarke, Toby Kebbell, Kirk Acevedo, Nick Thurston, Terry Notary, Karin Konoval, Judy Greer, Jon Eyez, Enrique Murciano, Larramie Doc Shaw, Lee Ross, Keir O'Donnell, Kevin Rankin, Jocko Sims","United States, United Kingdom, Canada","Chernin Entertainment, Ingenious Media, Soho VFX",155380000.0,649529133.324
tt0022286,The Public Enemy,The Public Enemy,0,1931.0,83.0,"Crime,Drama",7.6,22733,Mild,Mild,None,Moderate,Mild,"James Cagney, Jean Harlow, Edward Woods, Joan Blondell, Donald Cook, Leslie Fenton, Beryl Mercer, Robert Emmett O'Connor, Murray Kinnell, Lev Abramov, Clark Burroughs, Mae Clarke, Frank Coghlan Jr., George Daly, Frankie Darro, Snitz Edwards, Rita Flynn, Dorothy Gee",United States,Warner Bros.,,1109833.64
tt0441909,Volver,Volver,0,2006.0,121.0,"Comedy,Drama",7.6,106487,Mild,Mild,Mild,Mild,Mild,"Penélope Cruz, Carmen Maura, Lola Dueñas, Blanca Portillo, Yohana Cobo, Chus Lampreave, Antonio de la Torre, Carlos Blanco, María Isabel Díaz Lago, Neus Sanz, Leandro Rivera, Pepa Aniorte, Yolanda Ramos, Elvira Cuadrupani, María Alfonsa Rosso, Fanny de Castro, Eli Iranzo, Carlos García Cambero","Spain, United States","Canal+ España, El Deseo, Ministerio de Cultura",7450000.0,78238996.84200001
tt7914416,One Cut of the Dead,Kamera o tomeru na!,0,2017.0,96.0,"Comedy,Drama,Horror",7.6,28781,None,Moderate,Mild,Mild,Moderate,"Takayuki Hamatsu, Yuzuki Akiyama, Harumi Shuhama, Kazuaki Nagaya, Manabu Hosoi, Hiroshi Ichihara, Mao, Shuntarô Yamazaki, Shin'ichirô Ôsawa, Yoshiko Takehara, Miki Yoshida, Ayana Gôda, Sakina Asamori, Tomokazu Yamaguchi, Takuya Fujimura, Satoshi Iwagô, Kyôko Takahashi, Shiori Nukumi",Japan,"ENBU Seminar, Panpokopina, Zombie a Go-Go Films",,25217424.52
tt0144084,American Psycho,American Psycho,0,2000.0,102.0,"Crime,Drama,Horror",7.6,694139,Severe,Severe,Severe,Severe,Severe,"Christian Bale, Justin Theroux, Josh Lucas, Bill Sage, Chloë Sevigny, Reese Witherspoon, Samantha Mathis, Matt Ross, Jared Leto, Willem Dafoe, Cara Seymour, Guinevere Turner, Stephen Bogaert, Monika Meier, Reg E. Cathey, Blair Williams, Marie Dame, Kelley Harron","United States, Canada","Am Psycho Productions, Lions Gate Films, Muse Productions",6398000.0,31319639.496
tt1324059,Wake Up Sid,Wake Up Sid,0,2009.0,138.0,"Comedy,Drama,Romance",7.6,33341,None,None,Mild,Mild,None,"Ranbir Kapoor, Konkona Sen Sharma, Supriya Pathak, Anupam Kher, Rahul Khanna, Kashmira Shah, Namit Das, Shikha Talsania, Shruti Bapna, Krutika Bolaki, Mohsin Ali Khan, Munir Kabani, Atisha Naik, Rahul Pendkalkar, Kainaz Motivala, Asif Ali Baig, Huzefa Gadiwala, Sanat Sawant",India,Dharma Productions,,3910166.034
tt0040705,Portrait of Jennie,Portrait of Jennie,0,1948.0,86.0,"Drama,Fantasy,Mystery",7.6,7408,None,None,None,Mild,None,"Jennifer Jones, Joseph Cotten, Ethel Barrymore, Lillian Gish, Cecil Kellaway, David Wayne, Albert Sharpe, Henry Hull, Florence Bates, Felix Bressart, Clem Bevans, Maude Simmons, Robin Bryant, Robert Dudley, John Farrell, Anne Francis, Brian Keith, Nancy Olson",United States,"The Selznick Studio, Vanguard Films",3693474.0,
tt7664504,Three Identical Strangers,Three Identical Strangers,0,2018.0,96.0,"Biography,Documentary,Drama",7.6,38435,None,None,Mild,Mild,Mild,"Robert Shafran, Michael Domnitz, Howard Schneider, Ellen Cervone, Alan Luchs, David Kellman, Hedy Page, Alice Shafran, Elliott Galland, Eddy Galland, Richard Kellman, Justine Wise Polier, Mort Shafran, Ilene Shafran, Janet Kellman, Brenda Galland, Lawrence Wright, Natasha Josefowitz","United Kingdom, United States",RAW,,12291926.258
tt0018379,7th Heaven,7th Heaven,0,1927.0,110.0,"Drama,Romance",7.6,4041,None,Mild,None,Mild,Mild,"Janet Gaynor, Charles Farrell, Ben Bard, Albert Gran, David Butler, Marie Mosquini, Gladys Brockwell, Emile Chautard, George E. Stone, Henry Armetta, Lewis Borzage Sr., Dolly Borzage, Mary Borzage, Sue Borzage, Italia Frandi, Venezia Frandi, Frankie Genardi, Lois Hardwick",United States,"Frank Borzage Production, Fox Film Corporation",1188200.0,
tt0170705,Train of Life,Train de vie,0,1998.0,103.0,"Comedy,Drama,War",7.6,9531,Moderate,None,Mild,Mild,Mild,"Lionel Abelanski, Rufus, Clément Harari, Michel Muller, Agathe de La Fontaine, Johan Leysen, Bruno Abraham-Kremer, Marie-José Nat, Gad Elmaleh, Serge Kribus, Michel Israël, Rodica Sanda Tutuianu, Sanda Toma, Zwi Kanar, Razvan Vasilescu, Mihai Calin, Ovidiu Cuncea, Marius Drogeanu","France, Netherlands, Luxembourg, Israel, Belgium","Noé Productions, Raphaël Films, 7IA",,3026402.068
tt0079833,Lupin III: The Castle of Cagliostro,Rupan sansei: Kariosutoro no shiro,0,1979.0,100.0,"Action,Adventure,Animation",7.6,32732,None,Mild,Mild,Mild,Mild,"Yasuo Yamada, Eiko Masuyama, Kiyoshi Kobayashi, Makio Inoue, Gorô Naya, Sumi Shimamoto, Tarô Ishida, Kôhei Miyauchi, Ichirô Nagai, Tadamichi Tsuneizumi, Kinpei Azusa, Shôzô Hirabayashi, Mikio Terashima, Akio Nojima, Minoru Midorikawa, Osamu Saka, Junkichi Kamada, Masayuki Katô",Japan,TMS Entertainment,,478169.154
tt0039224,Brute Force,Brute Force,0,1947.0,98.0,"Crime,Drama,Film-Noir",7.6,11343,Mild,Moderate,None,Mild,Moderate,"Burt Lancaster, Hume Cronyn, Charles Bickford, Yvonne De Carlo, Ann Blyth, Ella Raines, Anita Colby, Sam Levene, Jeff Corey, John Hoyt, Jack Overman, Roman Bohnen, Sir Lancelot, Vince Barnett, Jay C. Flippen, Richard Gaines, Frank Puglia, James Bell",United States,Mark Hellinger Productions,,
tt0039190,The Bishop's Wife,The Bishop's Wife,0,1947.0,109.0,"Comedy,Drama,Fantasy",7.6,20565,None,None,None,Mild,None,"Cary Grant, Loretta Young, David Niven, Monty Woolley, James Gleason, Gladys Cooper, Elsa Lanchester, Sara Haden, Karolyn Grimes, Tito Vuolo, Regis Toomey, Sarah Edwards, Margaret McWade, Anne O'Neal, Ben Erway, Erville Alderson, Robert J. Anderson, Teddy Infuhr",United States,The Samuel Goldwyn Company,,40.216
tt11389748,Mass,Mass,0,2021.0,111.0,Drama,7.6,17054,None,None,Mild,None,Moderate,"Jason Isaacs, Martha Plimpton, Ann Dowd, Reed Birney, Breeda Wool, Kagen Albright, Michelle N. Carter, Michael White, Campbell Spoor",United States,"7 Eccles Street, Circa 1888, 5B Productions",,234312.126
tt0039204,Body and Soul,Body and Soul,0,1947.0,104.0,"Drama,Film-Noir,Sport",7.6,5295,None,Moderate,None,Mild,None,"John Garfield, Lilli Palmer, Hazel Brooks, Anne Revere, William Conrad, Joseph Pevney, Lloyd Gough, Canada Lee, Larry Anzalone, Al Bain, Steve Benton, Eddie Borden, Paul Bradley, James Burke, George M. Carleton, James Carlisle, Steve Carruthers, Wheaton Chambers",United States,Enterprise Productions,,
tt1068649,I've Loved You So Long,Il y a longtemps que je t'aime,0,2008.0,117.0,Drama,7.6,20649,None,None,None,Moderate,None,"Kristin Scott Thomas, Elsa Zylberstein, Serge Hazanavicius, Laurent Grévill, Frédéric Pierrot, Lise Ségur, Jean-Claude Arnaud, Mouss Zouheyri, Souad Mouchrik, Nicole Dubois, Catherine Hosmalin, Laurent Claret, Marcel Ouendeno, Gérard Barbonnet, Jérémie Covillault, Claire Johnston, Kevin Lipka, Bruno Raffaelli","France, Germany","UGC YM, Integral Film, France 3 Cinéma",,20358522.83
tt0087814,Nothing Left to Do but Cry,Non ci resta che piangere,0,1984.0,113.0,"Comedy,Fantasy",7.6,6913,Mild,Mild,None,None,Mild,"Massimo Troisi, Roberto Benigni, Iris Peynado, Amanda Sandrelli, Carlo Monni, Livia Venturini, Elisabetta Pozzi, Jole Silvani, Loris Bazzocchi, Nicola Morelli, Mario Diano, Peter Boom, Fiorenzo Serra, Stefano Gragnani, Galliano Mariani, Ronaldo Bonacchi, Paolo Bonacelli",Italy,"Best International, Yarno Cinematografica",,
tt0216651,Vampire Hunter D: Bloodlust,Vampire Hunter D: Bloodlust,0,2000.0,103.0,"Action,Animation,Drama",7.6,35071,Mild,Severe,Mild,Mild,Moderate,"Andrew Philpot, John Rafter Lee, Pamela Adlon, Wendee Lee, Michael McShane, Julia Fletcher, Matt McKenzie, John DiMaggio, Alex Fernandez, Jack Fletcher, John Hostetter, Dwight Schultz, Mary Elizabeth McGlynn, John DeMita, Debi Derryberry","Japan, Hong Kong, United States","Madhouse, Vampire Hunter D Prod. Committee, Filmlink International",,138092.604
tt2290828,Road to Ninja - Naruto the Movie,Road to Ninja: Naruto the Movie,0,2012.0,109.0,"Action,Adventure,Animation",7.6,7988,Mild,Moderate,Mild,Mild,Mild,"Junko Takeuchi, Chie Nakamura, Toshiyuki Morikawa, Emi Shinohara, Kazue Ikura, Yasunori Matsumoto, Kazuhiko Inoue, Masashi Ebara, Toshihiko Seki, Noriaki Sugiyama, Satoshi Hino, Shôtarô Morikubo, Kentarô Itô, Ryôka Yuzuki, Kôsuke Toriumi, Nana Mizuki, Shinji Kawada, Yôichi Masukawa",Japan,"TV Tokyo, Shueisha, Pierrot",,16339174.926
tt0424434,Beautiful City,Shahr-e ziba,0,2004.0,98.0,"Drama,Romance",7.6,6083,,,,,,"Taraneh Alidoosti, Faramarz Gharibian, Babak Ansari, Hossein Farzi-Zad, Farhad Ghaemian, Ahoo Kheradmand, Saeed Ghareh Khan Lou, Hooshang Heyhavand, Mehran Mahram, Aylar Valapour",Iran,Neshane,,
tt0043918,The Little World of Don Camillo,Don Camillo,0,1952.0,107.0,Comedy,7.6,4764,None,Mild,None,None,None,"Fernandel, Gino Cervi, Vera Talchi, Franco Interlenghi, Sylvie, Charles Vissières, Clara Auteri Pepe, Italo Clerici, Peppino De Martino, Carlo Duse, Manuel Gary, Leda Gloria, Luciano Manara, Armando Migliari, Giovanni Onorato, Franco Pesce, Mario Siletti, Olga Solbelli","Italy, France","Produzione Film Giuseppe Amato, Rizzoli Editore, Francinex",,
tt0116922,Lost Highway,Lost Highway,0,1997.0,134.0,"Mystery,Thriller",7.6,151002,Severe,Severe,Moderate,Mild,Severe,"Bill Pullman, Patricia Arquette, John Roselius, Louis Eppolito, Jenna Maetlind, Michael Massee, Robert Blake, Henry Rollins, Michael Shamus Wiles, Mink Stole, Leonard Termo, Ivory Ocean, Jack Kehler, David Byrd, Gene Ross, Balthazar Getty, F. William Parker, Guy Siner","France, United States","CiBy 2000, Asymmetrical Productions",13710000.0,3506841.598
tt0499291,Ah Nerede,Ah Nerede,0,1975.0,90.0,"Comedy,Romance",7.6,4762,,,,,,"Tarik Akan, Gülsen Bubikoglu, Nilgün Atilgan, Hulusi Kentmen, Halit Akçatepe, Aydan Adan, Hayati Hamzaoglu, Sükriye Atav, Cengiz Nezir, Serpil Nur, Nubar Terziyan, Leman Akçatepe, Ihsan Baysal, Nezihe Güler, Ilhan Hemseri, Feridun Savli, Ekrem Dümer, Gülten Kaya",Turkey,Arzu Film,,
tt0114863,Ulysses' Gaze,To vlemma tou Odyssea,0,1995.0,176.0,"Drama,War",7.6,7345,Moderate,Mild,None,,,"Harvey Keitel, Maia Morgenstern, Erland Josephson, Thanasis Vengos, Giorgos Mihalakopoulos, Dora Volanaki, Mania Papadimitriou, Giorgos Konstas, Thanos Grammenos, Alekos Oudinotis, Angel Ivanov, Ljuba Tadic, Vaggelis Liodakis, Gert Llanaj, Agni Vlahou, Giannis Zavradinos, Vangelis Kazan, Mirka Kalatzopoulou","Greece, France, Italy, Germany, United Kingdom, Federal Republic of Yugoslavia, Romania, Albania, Bosnia and Herzegovina","Greek Film Centre (GFC), Mega Channel, Paradis Films",,
tt0072976,Fox and His Friends,Faustrecht der Freiheit,0,1975.0,123.0,"Crime,Drama,Romance",7.6,6602,Moderate,Mild,Mild,Moderate,Moderate,"Rainer Werner Fassbinder, Peter Chatel, Karlheinz Böhm, Adrian Hoven, Christiane Maybach, Harry Baer, Hans Zander, Kurt Raab, Rudolf Lenz, Karl Scheydt, Peter Kern, Karl-Heinz Staudenmeyer, Walter Sedlmayr, Bruce Low, Marquard Bohm, Brigitte Mira, Evelyn Künneke, Barbara Valentin",West Germany,"City Film, Tango Film",,7443.616
tt1433813,Hubble,Hubble 3D,0,2010.0,45.0,Documentary,7.6,4494,None,None,None,None,None,"Leonardo DiCaprio, Scott D. Altman, Megan McArthur, Andrew J. Feustel, Michael T. Good, John M. Grunsfeld, Gregory C. Johnson, Michael Massimino",United States,"IMAX Space Ltd., Warner Bros.",,68547201.332
